1
"1757","9340","false","7.4","The Goonies","29.080105","/bZUbpjwnarSHJK40W9sGpyedWhx.jpg","en","The Goonies","/qKeyO9gXaaK0g87tvvqOPK1siwc.jpg","false","A young teenager named Mikey Walsh finds an old treasure map in his father's attic. Hoping to save their homes from demolition, Mikey and his friends Data Wang, Chunk Cohen, and Mouth Devereaux run off on a big quest to find the secret stash of Pirate One-Eyed Willie.","1985-06-06","The Goonies ","Richard Donner","58"
59
"454","84175","false","6.8","Beasts of the Southern Wild","7.400696","/nQJmWekGYlXhezGUb21xFfEfwhH.jpg","en","Beasts of the Southern Wild","/vo420YVwVA9Lbm1gVItdtrkvGFT.jpg","false","Hushpuppy, an intrepid six-year-old girl, lives with her father, Wink in 'the Bathtub', a southern Delta community at the edge of the world. Wink’s tough love prepares her for the unraveling of the universe – for a time when he’s no longer there to protect her. When Wink contracts a mysterious illness, nature flies out of whack – temperatures rise, and the ice caps melt, unleashing an army of prehistoric creatures called aurochs. With the waters rising, the aurochs coming, and Wink’s health fading, Hushpuppy goes in search of her lost mother.","2012-06-29","Beasts of the Southern Wild ","Benh Zeitlin","59"
60
61
62
63
64
65
66
67
68
69
70
71
72
73
74
75
76
77
78
79
"5268","10193","false","7.6","Toy Story 3","37.850299","/mMltbSxwEdNE4Cv8QYLpzkHWTDo.jpg","en","Toy Story 3","/y2qAjM37QgatWeG84DDtwsZuMW.jpg","false","Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.","2010-06-16","Toy Story 3 ","Lee Unkrich","79"
80
"469","11031","false","7.7","This Is Spinal Tap","9.192182","/2VDPeoPJ2bKdmfuJxxCktx1hr5g.jpg","en","This Is Spinal Tap","/o21qmruJenPD9YunYFUxHnojKac.jpg","false","""This Is Spinal Tap" shines a light on the self-contained universe of a metal band struggling to get back on the charts, including everything from its complicated history of ups and downs, gold albums, name changes and undersold concert dates, along with the full host of requisite groupies, promoters, hangers-on and historians, sessions, release events and those special behind-the-scenes moments that keep it all real.","1984-05-04","This Is Spinal Tap ","Rob Reiner","80"
81
"4398","64690","false","7.5","Drive","29.859563","/nu7XIa67cXc2t7frXCE5voXUJcN.jpg","en","Drive","/ekLAySalu0CGoGogPWY0BG6uAul.jpg","false","A Hollywood stunt performer who moonlights as a wheelman for criminals discovers that a contract has been put on him after a heist gone wrong.","2011-08-06","Drive ","Nicolas Winding Refn","81"
82
"283","1365","false","6.6","Monster's Ball","8.463646","/8tQ2ZtUJ4bxxUF1slc6DKBXOtTN.jpg","en","Monster's Ball","/rNLu39wGShIXz0W28tJqGc44VOz.jpg","false","Set in the southern USA, a racist white man, Hank, falls in love with a black woman named Leticia. Ironically, Hank is a prison guard working on Death Row who executed Leticia's husband. Hank and Leticia's inter-racial affair leads to confusion and new ideas for the two unlikely lovers.","2001-11-11","Monster’s Ball ","Marc Forster","82"
83
"10060","603","false","8","The Matrix","34.482112","/gynBNzwyaHKtXqlEKKLioNkjKgN.jpg","en","The Matrix","/7u3pxc0K1wx32IleAkLv78MKgrw.jpg","false","Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.","1999-03-30","The Matrix ","Lana Wachowski","83"
84
"519","416477","false","7.6","The Big Sick","21.356071","/qquEFkFbQX1i8Bal260EgGCnZ0f.jpg","en","The Big Sick","/fYI8WX2DquAHMqwh5mOMxc6RU5j.jpg","false","Pakistan-born comedian Kumail Nanjiani and grad student Emily Gardner fall in love but struggle as their cultures clash. When Emily contracts a mysterious illness, Kumail finds himself forced to face her feisty parents, his family's expectations, and his true feelings.","2017-06-23","The Big Sick ","Michael Showalter","84"
85
"4","204341","false","7.9","Life Is Beautiful","2.049849","/pxaZnX9vU4laXEz9sRj8tHMCD3t.jpg","sr","Život je lep",,"false","Political and social undercurrents in the former Yugoslavia are the topic of this slice-of-life film from director Boro Drašković. After a train breaks down and the passengers are forced to spend a day at a remote country tavern, the mix of seasonal farm workers, transients, musicians, and would-be Party kingpins heads toward some explosive moments. A truckload of chickens arrive to be killed and cooked for the unruly group of passengers, and when a few boorish men harass a female singer, their actions lead to unexpected violence.","1985-06-03","Life Is Beautiful ","Boro Drašković","85"
86
"1808","184","false","7.3","Jackie Brown","25.487137","/4XVPYOdMAizdNMSwS0SK3fPJcvR.jpg","en","Jackie Brown","/oT8RNPVSaZzEhimXcWihQxQPxKy.jpg","false","Jackie Brown is a flight attendant who gets caught in the middle of smuggling cash into the country for her gunrunner boss. When the cops try to use Jackie to get to her boss, she hatches a plan—with help from a bail bondsman—to keep the money for herself. Based on Elmore Leonard's novel “Rum Punch”.","1997-12-24","Jackie Brown ","Quentin Tarantino","86"
87
"2326","4935","false","8.2","Howl's Moving Castle","26.730214","/iMarB2ior30OAXjPa7QIdeyUfM1.jpg","ja","ハウルの動く城","/cGyqa5PxiWSsG7NSw3ufCj0JW9k.jpg","false","When Sophie, a shy young woman, is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking home.","2004-11-19","Howl's Moving Castle ","Hayao Miyazaki","87"
88
"4819","77","false","8.1","Memento","24.796337","/fQMSaP88cf1nz4qwuNEEFtazuDM.jpg","en","Memento","/oBUznaSdjkY3HtQUzAxgdIZqh4w.jpg","false","Suffering short-term memory loss after a head injury, Leonard Shelby embarks on a grim quest to find the lowlife who murdered his wife in this gritty, complex thriller that packs more knots than a hangman's noose. To carry out his plan, Shelby snaps Polaroids of people and places, jotting down contextual notes on the backs of photos to aid in his search and jog his memory. He even tattoos his own body in a desperate bid to remember.","2000-10-11","Memento ","Christopher Nolan","88"
89
"555","9675","false","7","Sideways","8.014646","/xg9EXz9SPJMxnnIMC4f9r8m5izr.jpg","en","Sideways","/ow0sx3Sk2BvbtpYMXwAQRNMdIMW.jpg","false","Two middle-aged men embark on a spiritual journey through Californian wine country. One is an unpublished novelist suffering from depression, and the other is only days away from walking down the aisle.","2004-10-22","Sideways ","Alexander Payne","89"
90
"7931","14160","false","7.8","Up","39.14816","/nk11pvocdb5zbFhX5oq5YiLPYMo.jpg","en","Up","/owByaQiAlauEZy6hLd6dwsY4QHf.jpg","false","Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.","2009-05-13","Up ","Pete Docter","90"
91
"3500","62","false","7.9","2001: A Space Odyssey","30.840776","/90T7b2LIrL07ndYQBmSm09yqVEH.jpg","en","2001: A Space Odyssey","/pckdZ29bHj11hBsV3SbVVfmCB6C.jpg","false","Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.","1968-04-09","2001: A Space Odyssey ","Stanley Kubrick","91"
92
"1749","322","false","7.6","Mystic River","23.830235","/qeHasONCKH5sR9HcTWquXI5ZN5y.jpg","en","Mystic River","/66ZxzxXWnfy7sBZXk78njNVIgOb.jpg","false","A story about friendship and loyalty, guilt and vengeance, and the fateful affect the past has on the present.","2003-10-07","Mystic River ","Clint Eastwood","92"
93
"608","985","false","7.5","Eraserhead","6.218913","/l8oAmU5swopsyWzTHpZtAK15Mrc.jpg","en","Eraserhead","/iCvB5O1edEV4y1WtNFloUkFzwrq.jpg","false","Henry Spencer tries to survive his industrial environment, his angry girlfriend, and the unbearable screams of his newly born mutant child.","1977-03-19","Eraserhead ","David Lynch","93"
94
"3762","17654","false","7.3","District 9","23.911445","/axFmCRNQsW6Bto8XuJKo08MPPV5.jpg","en","District 9","/yosGyMJ2CkavMSGx6PhcZO6kCAV.jpg","false","Aliens land in South Africa and, with their ship totally disabled,  have no way home. Years later, after living in a slum and wearing out their welcome the 'Non-Humans' are being moved to a new tent city overseen by Multi-National United (MNU).","2009-08-05","District 9 ","Neill Blomkamp","94"
95
"3868","194","false","7.9","Amélie","29.391863","/pM20xF4WFyX7G3ie0YBXFp75aEC.jpg","fr","Le fabuleux destin d'Amélie Poulain","/nxhfenC1jb5EcTI5GYxqnjYZMId.jpg","false","At a tiny Parisian café, the adorable yet painfully shy Amélie (Audrey Tautou) accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?","2001-04-25","Amelie ","Jean-Pierre Jeunet","95"
96
"4745","280","false","7.8","Terminator 2: Judgment Day","35.89983","/2y4dmgWYRMYXdD1UyJVcn2HSd1D.jpg","en","Terminator 2: Judgment Day","/d9AqtruwS8nljKjL5aYzM42hQJr.jpg","false","Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.","1991-07-01","Terminator 2 ","James Cameron","96"
97
"7609","263115","false","7.6","Logan","81.102576","/gGBu0hKw9BGddG8RkRAMX7B6NDB.jpg","en","Logan","/5pAGnkFYSsFJ99ZxDIYnhQbQFXs.jpg","false","In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.","2017-02-28","Logan ","James Mangold","97"
98
"3419","137106","false","7.5","The Lego Movie","34.012985","/lMHbadNmznKs5vgBAkHxKGHulOa.jpg","en","The Lego Movie","/wPRiV4TVpRCV2es81q0S1eRaUbm.jpg","false","An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from gluing the universe together.","2014-02-06","The Lego Movie ","Phil Lord","98"
